county,state,county_state,unemp_rate,higherunemp,evict_rate,pred_evrate,pred_error,higherevict
Gilmer County,Georgia,"Gilmer County, GA",0.06589999999999999,0.1659,0.0094,0.01772599203710268,0.008325992037102681,0.022118331793188842
Gilmer County,West Virginia,"Gilmer County, WV",0.07270000000000001,0.17270000000000002,0.0126,0.013901410858778362,0.001301410858778362,0.01769702947478544
Gilpin County,Colorado,"Gilpin County, CO",0.035400000000000015,0.13540000000000002,0.0118,0.015508281254604869,0.003708281254604869,0.019536792151267624
Glacier County,Montana,"Glacier County, MT",0.0922,0.1922,0.002,0.009162304084333476,0.0071623040843334755,0.011661563254220485
Glades County,Florida,"Glades County, FL",0.0678,0.1678,2e-4,0.019041424407097874,0.018841424407097875,0.02357549832694003
Gladwin County,Michigan,"Gladwin County, MI",0.0837,0.1837,0.0193,0.01755036029767447,-0.0017496397023255318,0.022054685657999732
Glascock County,Georgia,"Glascock County, GA",0.07020000000000001,0.17020000000000002,0.0196,0.013655094353675774,-0.005944905646324225,0.017418941709865562
Glasscock County,Texas,"Glasscock County, TX",0.03109999999999999,0.1311,0,0.005012394491856528,0.005012394491856528,0.006848976051063972
Glenn County,California,"Glenn County, CA",0.09459999999999999,0.1946,0.0132,0.012255851264039717,-9.441487359602829e-4,0.015269939571123574
Gloucester County,New Jersey,"Gloucester County, NJ",0.06439999999999999,0.1644,0.0146,0.02463034940375448,0.01003034940375448,0.029970049746439374
Gloucester County,Virginia,"Gloucester County, VA",0.04219999999999999,0.1422,0.0358,0.02379166659990992,-0.012008333400090079,0.029935279252310133
Glynn County,Georgia,"Glynn County, GA",0.0638,0.1638,0.0342,0.028948164229559335,-0.005251835770440666,0.03590459548045634
Gogebic County,Michigan,"Gogebic County, MI",0.07880000000000001,0.17880000000000001,0,0.01975971274049652,0.01975971274049652,0.024553346442802774
Golden Valley County,Montana,"Golden Valley County, MT",0.04630000000000001,0.1463,0.0028,0.01282996457076419,0.01002996457076419,0.016451301235199216
Golden Valley County,North Dakota,"Golden Valley County, ND",0.022599999999999995,0.1226,NA,0.011044501773317714,NA,0.014241705701636976
Goliad County,Texas,"Goliad County, TX",0.04869999999999999,0.1487,0.0025,0.015815534638247402,0.013315534638247402,0.02054917463042045
Gonzales County,Texas,"Gonzales County, TX",0.040699999999999986,0.1407,0.01,0.011987799548251011,0.0019877995482510107,0.015308628658362855
Goochland County,Virginia,"Goochland County, VA",0.042800000000000005,0.1428,0.0185,0.016998877100786472,-0.0015011228992135271,0.0219682212336852
Goodhue County,Minnesota,"Goodhue County, MN",0.038000000000000006,0.138,0.0118,0.01605016125539637,0.004250161255396371,0.020146489202731006
Gooding County,Idaho,"Gooding County, ID",0.03570000000000001,0.13570000000000002,1e-4,0.008729311214301821,0.008629311214301822,0.011073494381034582
Gordon County,Georgia,"Gordon County, GA",0.06439999999999999,0.1644,0.0426,0.015795273485924317,-0.026804726514075682,0.019874996689103357
Goshen County,Wyoming,"Goshen County, WY",0.035,0.135,4e-4,0.007013951182176491,0.006613951182176491,0.009061840417720733
Gosper County,Nebraska,"Gosper County, NE",0.028299999999999992,0.1283,9e-4,0.005803163782285319,0.004903163782285319,0.007874298170947846
Gove County,Kansas,"Gove County, KS",0.02629999999999999,0.1263,9e-4,0.008566092765782234,0.007666092765782234,0.011273545023045835
Grady County,Georgia,"Grady County, GA",0.06260000000000002,0.16260000000000002,NA,0.02128503828353245,NA,0.026088987964608124
Grady County,Oklahoma,"Grady County, OK",0.04450000000000001,0.14450000000000002,0.0347,0.01930542052489841,-0.015394579475101592,0.02471188543568449
Grafton County,New Hampshire,"Grafton County, NH",0.02990000000000001,0.12990000000000002,NA,0.010527350280407199,NA,0.013154418005857059
Graham County,Arizona,"Graham County, AZ",0.06920000000000001,0.16920000000000002,NA,0.008360056545180685,NA,0.010690388596003998
Graham County,Kansas,"Graham County, KS",0.0388,0.1388,0.0052,0.012105327664970706,0.006905327664970706,0.0155364997942758
Graham County,North Carolina,"Graham County, NC",0.11350000000000002,0.21350000000000002,0.03,0.007979354323976314,-0.022020645676023687,0.01073540176331042
Grainger County,Tennessee,"Grainger County, TN",0.0691,0.1691,0.022,0.01948965159471831,-0.002510348405281689,0.02507598378182413
Grand County,Colorado,"Grand County, CO",0.03570000000000001,0.13570000000000002,NA,0.008773946777778246,NA,0.01114518724957665
Grand County,Utah,"Grand County, UT",0.06260000000000002,0.16260000000000002,0.0034,0.013893149267370694,0.010493149267370694,0.01709020611295744
Grand Forks County,North Dakota,"Grand Forks County, ND",0.02560000000000001,0.12560000000000002,NA,0.030626435635141197,NA,0.037711477085335274
Grand Isle County,Vermont,"Grand Isle County, VT",0.0401,0.1401,4e-4,0.015550116297226255,0.015150116297226256,0.01958627673371532
Grand Traverse County,Michigan,"Grand Traverse County, MI",0.05349999999999999,0.1535,0.0208,0.016647114513590376,-0.004152885486409623,0.020889365138760597
Granite County,Montana,"Granite County, MT",0.0643,0.1643,0.0021,0.006028003518396604,0.0039280035183966045,0.007935778387693469
Grant County,Arkansas,"Grant County, AR",0.04669999999999999,0.1467,NA,0.02045838243425625,NA,0.02610020291059858
Grant County,Indiana,"Grant County, IN",0.0605,0.1605,0.0555,0.017991647616787315,-0.037508352383212686,0.022444880491024943
Grant County,Kansas,"Grant County, KS",0.0348,0.1348,0.0027,0.007841687142632909,0.005141687142632909,0.010371644156518917
Grant County,Kentucky,"Grant County, KY",0.06,0.16,0.0089,0.030880479847839853,0.02198047984783985,0.0381708998154014
Grant County,Minnesota,"Grant County, MN",0.04819999999999999,0.1482,0.0052,0.014679748683670576,0.009479748683670576,0.018597605925798708
Grant County,North Dakota,"Grant County, ND",0.029700000000000004,0.1297,NA,0.010704060825373188,NA,0.01385631484051986
Grant County,Nebraska,"Grant County, NE",0.024900000000000005,0.12490000000000001,0,0.007046420548709455,0.007046420548709455,0.009410189200006485
Grant County,New Mexico,"Grant County, NM",0.064,0.164,0.0237,0.010307566153861882,-0.013392433846138117,0.012945912195960904
Grant County,Oklahoma,"Grant County, OK",0.029299999999999993,0.1293,0.0066,0.007457804122571095,8.57804122571095e-4,0.009900826667553167
Grant County,Oregon,"Grant County, OR",0.09240000000000001,0.19240000000000002,0.0015,0.008596817130572839,0.007096817130572839,0.011060019102197815
Grant County,South Dakota,"Grant County, SD",0.03470000000000001,0.13470000000000001,NA,0.008669611092806057,NA,0.011419105440681688
Grant County,Washington,"Grant County, WA",0.07399999999999998,0.174,NA,0.007754154700244793,NA,0.00998915686307407
Grant County,Wisconsin,"Grant County, WI",0.04419999999999999,0.1442,0.0092,0.015529370284445732,0.006329370284445732,0.019562251265812534
Grant County,West Virginia,"Grant County, WV",0.06989999999999999,0.1699,0.024,0.013662231581340799,-0.010337768418659202,0.01744005954707592
Grant Parish,Louisiana,"Grant Parish, LA",0.07020000000000001,0.17020000000000002,NA,0.020930541596381008,NA,0.026730854338561105
Granville County,North Carolina,"Granville County, NC",0.0504,0.1504,0.047,0.01806089796263741,-0.02893910203736259,0.02238790123017346
Gratiot County,Michigan,"Gratiot County, MI",0.06470000000000001,0.1647,0.0333,0.01862853863490469,-0.014671461365095312,0.02319492427174931
Graves County,Kentucky,"Graves County, KY",0.0691,0.1691,NA,0.01875457142898231,NA,0.023307195052353624
Gray County,Kansas,"Gray County, KS",0.024499999999999994,0.1245,0.0039,0.008002856044211498,0.004102856044211498,0.010574440082673529
Gray County,Texas,"Gray County, TX",0.0534,0.1534,0.0095,0.013144025557079261,0.0036440255570792616,0.016733786871467357
Grays Harbor County,Washington,"Grays Harbor County, WA",0.0935,0.1935,0.0154,0.012904130684916406,-0.002495869315083594,0.0160454181283335
Grayson County,Kentucky,"Grayson County, KY",0.0769,0.1769,0.0157,0.016958731985509578,0.0012587319855095792,0.021295498922357818
Grayson County,Texas,"Grayson County, TX",0.04500000000000001,0.14500000000000002,0.0163,0.024127227330853065,0.007827227330853066,0.030315717772289363
Grayson County,Virginia,"Grayson County, VA",0.0645,0.1645,0.0108,0.013775964643283296,0.0029759646432832958,0.017548716148748547
Greeley County,Kansas,"Greeley County, KS",0.0213,0.1213,0,0.008632955778365122,0.008632955778365122,0.011320992346248206
Greeley County,Nebraska,"Greeley County, NE",0.03209999999999999,0.1321,0,0.010353366200456371,0.010353366200456371,0.013443415587524281
Green County,Kentucky,"Green County, KY",0.05890000000000001,0.1589,0.013,0.01457466510986688,0.0015746651098668806,0.01846689088771968
Green County,Wisconsin,"Green County, WI",0.040199999999999986,0.1402,0.0084,0.02034910869344096,0.011949108693440959,0.02600114597624111
Green Lake County,Wisconsin,"Green Lake County, WI",0.05710000000000001,0.15710000000000002,0.0154,0.013635971522262716,-0.0017640284777372846,0.017401766070084965
Greenbrier County,West Virginia,"Greenbrier County, WV",0.062299999999999994,0.1623,0.0207,0.014416619371203228,-0.0062833806287967715,0.018292196705662817
Greene County,Alabama,"Greene County, AL",0.1079,0.2079,0.0142,0.015086836004137221,8.868360041372203e-4,0.01910488578326896
Greene County,Arkansas,"Greene County, AR",0.05460000000000001,0.15460000000000002,NA,0.015249538324610212,NA,0.01923523183407369
Greene County,Georgia,"Greene County, GA",0.0713,0.1713,0.0011,0.020637649742963293,0.019537649742963292,0.02538870403965056
Greene County,Iowa,"Greene County, IA",0.03609999999999999,0.1361,0.0084,0.012544930023770351,0.004144930023770352,0.016055407497175534
Greene County,Illinois,"Greene County, IL",0.065,0.165,0.007,0.012911967360296976,0.005911967360296976,0.01658025453730356
Greene County,Indiana,"Greene County, IN",0.0728,0.1728,0.0219,0.012345901363724215,-0.009554098636275784,0.015934187219053195
Greene County,Missouri,"Greene County, MO",0.04269999999999999,0.1427,0.0295,0.03144786599415597,0.0019478659941559728,0.038758994919086284
Greene County,Mississippi,"Greene County, MS",0.0826,0.1826,0,0.014553635206882758,0.014553635206882758,0.01848566838811372
Greene County,North Carolina,"Greene County, NC",0.058499999999999996,0.1585,NA,0.016535907875708127,NA,0.020652192792400433
Greene County,New York,"Greene County, NY",0.063,0.163,NA,0.018011424432178996,NA,0.021679450935970804
Greene County,Ohio,"Greene County, OH",0.0504,0.1504,0.0173,0.02522415640633965,0.007924156406339651,0.03168806452501956
Greene County,Pennsylvania,"Greene County, PA",0.06470000000000001,0.1647,0.0245,0.006916876631661741,-0.017583123368338262,0.008991754950649213
Greene County,Tennessee,"Greene County, TN",0.06839999999999999,0.1684,0.0283,0.0144354968569515,-0.013864503143048499,0.018333861589018303
Greene County,Virginia,"Greene County, VA",0.038500000000000006,0.1385,0.0319,0.016608587933401097,-0.0152914120665989,0.02150028018795776
Greenlee County,Arizona,"Greenlee County, AZ",0.06539999999999999,0.1654,0,0.004083236744545549,0.004083236744545549,0.005519738306251113
Greensville County,Virginia,"Greensville County, VA",0.05810000000000001,0.15810000000000002,0.069,0.015336048148742088,-0.05366395185125792,0.019253194354721056
Greenup County,Kentucky,"Greenup County, KY",0.08580000000000002,0.18580000000000002,NA,0.02498275097180358,NA,0.03158219197912625
Greenville County,South Carolina,"Greenville County, SC",0.0484,0.1484,0.018,0.02702796092002249,0.00902796092002249,0.033642057143512746
Greenwood County,Kansas,"Greenwood County, KS",0.04719999999999999,0.1472,0.0041,0.013082785599640392,0.008982785599640393,0.016718509774024566
Greenwood County,South Carolina,"Greenwood County, SC",0.0633,0.1633,0.0107,0.020960831525754984,0.010260831525754984,0.025726808006120646
Greer County,Oklahoma,"Greer County, OK",0.0567,0.1567,0.0097,0.011000535794347281,0.001300535794347281,0.014227147103591582
Gregg County,Texas,"Gregg County, TX",0.05399999999999999,0.154,0.0295,0.032181020677930286,0.0026810206779302875,0.03948237573190293
Gregory County,South Dakota,"Gregory County, SD",0.0338,0.1338,NA,0.012739908329606349,NA,0.01626940640636279
Grenada County,Mississippi,"Grenada County, MS",0.063,0.163,0.0457,0.01210011175986959,-0.03359988824013041,0.015520671453880622
Griggs County,North Dakota,"Griggs County, ND",0.02560000000000001,0.12560000000000002,NA,0.0067534436496322105,NA,0.009052947429381501
Grimes County,Texas,"Grimes County, TX",0.055999999999999994,0.156,5e-4,0.012982221687698922,0.012482221687698922,0.016542936007924645
Grundy County,Iowa,"Grundy County, IA",0.037500000000000006,0.1375,0.0074,0.01677265147855543,0.00937265147855543,0.021762004753989612
Grundy County,Illinois,"Grundy County, IL",0.0797,0.1797,0.0225,0.02495394240496622,0.002453942404966221,0.03155955141597497
Grundy County,Missouri,"Grundy County, MO",0.0469,0.1469,0.0025,0.012943398931124873,0.010443398931124873,0.016555874505461275
Grundy County,Tennessee,"Grundy County, TN",0.0781,0.1781,0.0141,0.012530334629340799,-0.0015696653706592009,0.01611260245877897
Guadalupe County,New Mexico,"Guadalupe County, NM",0.07199999999999998,0.172,0.0083,0.005138696458487463,-0.003161303541512537,0.006812960640895384
Guadalupe County,Texas,"Guadalupe County, TX",0.040199999999999986,0.1402,0.0137,0.02129404573845249,0.007594045738452491,0.02694942316218837
Guernsey County,Ohio,"Guernsey County, OH",0.0695,0.1695,0.0174,0.019634864375209043,0.002234864375209044,0.024382847669329664
Guilford County,North Carolina,"Guilford County, NC",0.061,0.161,0.0695,0.03102390928647719,-0.038476090713522815,0.038193450223552444
Gulf County,Florida,"Gulf County, FL",0.0534,0.1534,0,0.024978243292467513,0.024978243292467513,0.031333689435827025
Gunnison County,Colorado,"Gunnison County, CO",0.03320000000000001,0.1332,0.0041,0.013772758221893135,0.009672758221893136,0.016874172623462212
Guthrie County,Iowa,"Guthrie County, IA",0.0403,0.1403,0.0057,0.019890220553693057,0.014190220553693057,0.025465255903984615
Gwinnett County,Georgia,"Gwinnett County, GA",0.05379999999999999,0.1538,0.0767,0.0335812117887824,-0.043118788211217604,0.04098762386285221
Haakon County,South Dakota,"Haakon County, SD",0.026100000000000012,0.12610000000000002,NA,0.006263808497581557,NA,0.008440410336940549
Habersham County,Georgia,"Habersham County, GA",0.061,0.161,0.0166,0.018627102176783324,0.0020271021767833235,0.0231118426425512
Haines Borough,Alaska,"Haines Borough, AK",0.0996,0.1996,NA,0.006041853342973429,NA,0.008001185057941493
Hale County,Alabama,"Hale County, AL",0.0859,0.1859,0.0116,0.021212523270493066,0.009612523270493067,0.027054512023835055
Hale County,Texas,"Hale County, TX",0.0814,0.1814,0.009,0.012834221583654116,0.003834221583654117,0.016412106578206718
Halifax County,North Carolina,"Halifax County, NC",0.09109999999999999,0.1911,0.041,0.020863119761570455,-0.020136880238429546,0.025686224515904583
Halifax County,Virginia,"Halifax County, VA",0.06839999999999999,0.1684,0.0311,0.014207645808906154,-0.016892354191093847,0.01801562613167734
Hall County,Georgia,"Hall County, GA",0.05149999999999999,0.1515,NA,0.027651475160324655,NA,0.034351353785586666
Hall County,Nebraska,"Hall County, NE",0.0373,0.1373,0.0113,0.02230107075454009,0.01100107075454009,0.02820976048410147
Hall County,Texas,"Hall County, TX",0.06289999999999998,0.1629,0.0016,0.01118372538918042,0.00958372538918042,0.014439909208404067
Hamblen County,Tennessee,"Hamblen County, TN",0.0637,0.1637,0.0243,0.02923003052882274,0.004930030528822741,0.03628353416140383
Hamilton County,Florida,"Hamilton County, FL",0.06660000000000002,0.16660000000000003,0.0153,0.015083981612475149,-2.1601838752485086e-4,0.019020434684106736
Hamilton County,Iowa,"Hamilton County, IA",0.04250000000000001,0.14250000000000002,0.0091,0.011290853074621833,0.0021908530746218326,0.014582258816968872
Hamilton County,Illinois,"Hamilton County, IL",0.059600000000000014,0.15960000000000002,0.0014,0.01030618604303099,0.00890618604303099,0.01346375636906261
Hamilton County,Indiana,"Hamilton County, IN",0.036599999999999994,0.1366,0.017,0.023916593269034933,0.006916593269034932,0.030115048146817737
Hamilton County,Kansas,"Hamilton County, KS",0.024499999999999994,0.1245,0.0037,0.0056074921656423865,0.0019074921656423863,0.007602051579725641
Hamilton County,Nebraska,"Hamilton County, NE",0.028700000000000003,0.1287,0.0072,0.017877869868366453,0.010677869868366453,0.02303591145187418
